✔,ID,Jeu,👤,🇬🇧 Name,Name (Romaji),elem ico,Élément,Nom (Kanji),🇬🇧 Nickname,🇫🇷 Nickname,Sexe,Role,Position,"2nde
pos",Pref,Style,Lvl,Rareté,Kick,Ctrl,Tech,Intl,Pres,Phys,Agil,Shoot,AT Focus,DF Focus,AT Duel,DF Duel,Wall,Keeper,Total,N Kick,N Ctrl,N Tech,N Intl,N Pres,N Phys,N Agil,N Shoot,N AT Focus,N DF Focus,N AT Duel,N DF Duel,N Wall,N Keeper,N Total,🇬🇧 Skill lvl 1,🇬🇧 Skill lvl 13,🇬🇧 Skill lvl 20,🇬🇧 Skill lvl 30,🇬🇧 Skill lvl 38,🇬🇧 Skill lvl 43,🇫🇷 Skill lvl 1,🇫🇷 Skill lvl 13,🇫🇷 Skill lvl 20,🇫🇷 Skill lvl 30,🇫🇷 Skill lvl 38,🇫🇷 Skill lvl 43,École/Club/Équipe,Description,Recrutement,tampon,url
FALSE,5317,VR,,Dashiell Fass,Donta Yoshiike,,Forêt,吉池 丼太,Fass,Fass,♂,,MF,DF,,Counter,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Nutmeg,Magnetism,Big Ball Trick,,,,Petit pont,Magnétisme,Illusion du ballon géant,,,,Rugby Club,"Lightning-fast track star still learning to steal the ball, he never stops chasing every play.",Story Mode Scout: School Road | Friday After School | Stallion Boots (Dowtown Kool Kit),,https://dxi4wb638ujep.cloudfront.net/1/k/b/h/bh6az3vd4gc.png
FALSE,5318,VR,,Feodor Wayte,Okei Okaru,,Feu,小軽 央敬,Wayte,Wayte,♂,,MF,DF,,Counter,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Crosscut Feint,Fire Drill,Foul Offence 3,,,,Feinte au travers,Torpille de feu,Passage en force 3,,,,Rugby Club,"Nimble and quick, he plans his diet to stay sharp and leave defenders behind.",Story Mode Scout: School | Tuesday Evening | Flying Squirell Shoes (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/q/v/qvlh0ij5vt0.png
FALSE,5319,VR,,Zacharias Klutchett,Itte Tsukamida,,Feu,掴田 一手,Klutchett,Klutchett,♂,,MF,FW,,Counter,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Nutmeg,Bouncing Bomb,Ball Lightning,,,,Petit pont,Flamme rebondissante,Sphère lumineuse,,,,Rugby Club,Years of fighting over game controllers gave him a grip no one can break.,Story Mode Scout: Port | Tuesday After School | Noodle Shop Hood (Dowtown G-Mart),,https://dxi4wb638ujep.cloudfront.net/1/k/k/a/kaounv8xgze.png
FALSE,5320,VR,,Adele Lettante,Noriyo Kokorozuki,,Vent,心月 乃里与,Lettante,Lettante,♀,,DF,MF,,Tension,50,Légendaire,110,116,117,145,127,133,113,226,288,318,278,272,260,1105,861,79,83,84,104,91,95,81,162,206,228,199,195,186,791,617,Rolling Steal,Aurora Dribble,Perimeter Zone,,,,Vol enroulé,Dribble boréal,Zone analytique,,,,Rugby Club,Joined to find a muscular hunk but stayed to support the team with all her heart.,Story Mode Scout: School | Friday Midday | Eastwind International Boots (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/7/o/7oz1kqalnas.png
FALSE,5321,VR,,Casper Forman,Tokimasa Enzawa,,Forêt,演沢 時政,Forman,Forman,♂,,MF,DF,,Bond,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Deceptive Step,Magnetism,Clone Faker,,,,Enjambée trompeuse,Magnétisme,Détriplement,,,,Drama Club,Drama club star who shines on stage but fears backstage drama might steal the spotlight.,Story Mode Scout: Park | Wednesday Evening | Nimbus Necklace (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/7/q/7qnsj-pfhie.png
FALSE,5322,VR,,Jensen Nariopoulos,Ichidoku Hondai,,Vent,本台 一読,Nariopoulos,Nariopoulos,♂,,DF,MF,,Counter,50,Légendaire,110,116,117,145,127,133,113,226,288,318,278,272,260,1105,861,79,83,84,104,91,95,81,162,206,228,199,195,186,791,617,Feint Play,Aurora Dribble,Perimeter Zone,,,,Feinte,Dribble boréal,Zone analytique,,,,Drama Club,"Nails every script on first read but forgets it by morning, so every rehearsal feels fresh.",Story Mode Scout: School | Wednesday Evening | Neo Athlete's Necklace (Dowtown G-Mart),,https://dxi4wb638ujep.cloudfront.net/1/k/b/f/bfuzwj6nyc0.png
FALSE,5323,VR,,Lester Bawlund,Neo Nakima,,Feu,泣間 寧央,Bawlund,Bawlund,♂,,DF,GK,,Rough,50,Légendaire,110,116,117,145,127,133,113,226,288,318,278,272,260,1105,861,79,83,84,104,91,95,81,162,206,228,199,195,186,791,617,Cunning Pull,Power Shield,Racing Flame,,,,Tirage rusé,Bouclier d'énergie,Balayette enflammée,,,,Drama Club,"His crying scenes hit so hard the crowd sobs, but when he's actually sad no one knows if it's real or just a show.",Story Mode Scout: Rooftop | Tuesday Midday |  Green Boots (Dowtown Kool Kit),,https://dxi4wb638ujep.cloudfront.net/1/k/q/t/qtf4dcc3fxc.png
FALSE,5324,VR,,Hernan Rippett,Tatsunari Nenda,,Vent,粘田 辰成,Rippett,Rippett,♂,,MF,FW,,Rough,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Heel Flick,God Knows,Frosticle,,,,Talonnette,Savoir suprême,Cercle arctique,,,,Drama Club,Trains like crazy to become a pro actor and bounces back from every failed audition without losing steam.,Story Mode Scout: Rural Road | Thursday Evening | Stormcloud Necklace (Dowtown G-Mart),,https://dxi4wb638ujep.cloudfront.net/1/k/o/m/omykzfoba3c.png
FALSE,5325,VR,,Cosette Lyricotte,Miyume Jikaru,,Montagne,字軽 実夢,Lyricotte,Lyricotte,♀,,MF,FW,,Rough,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Dust Kick,Tarzan Kick,Acrobatic Keep,,,,Frappe poussiéreuse,Saut de Tarzan,Esquive acrobatique,,,,Drama Club,"She hums musicals nonstop, dreaming of singing away every worry and losing herself in the music.",Story Mode Scout: Downtown | Monday Evening | Friendship Keychain (Dowtown G-Mart),,https://dxi4wb638ujep.cloudfront.net/1/k/z/k/zkpfe6oh3e0.png
FALSE,5326,VR,,Winifred Wardrow,Nikori Oriya,,Forêt,織屋 にこり,Winifred,Winifred,♀,,MF,DF,,Justice,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Crosscut Feint,Thief's Eye,Big Ball Trick,,,,Feinte au travers,L'œil du voleur,Illusion du ballon géant,,,,Drama Club,Designs matching costumes hoping the right outfit can calm drama club chaos and bring the cast together.,Story Mode Scout: Rooftop | Tuesday Midday | Groovy Boots (Dowtown Kool Kit),,https://dxi4wb638ujep.cloudfront.net/1/k/5/l/5lkwnndpcke.png
FALSE,5327,VR,,Sona Sondheim,Otoha Ii,,Vent,伊井 音葉,Sona,Sona,♀,,DF,MF,,Counter,50,Légendaire,110,116,117,145,127,133,113,226,288,318,278,272,260,1105,861,79,83,84,104,91,95,81,162,206,228,199,195,186,791,617,Rolling Steal,Zigzag Spark,Double Cyclone,,,,Vol enroulé,Électrocution,Double cyclone,,,,Drama Club,The club's composer who dreams of writing the perfect score that makes every show unforgettable.,Story Mode Scout: School Building | Thursday Morning | Lightning Bracelet (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/i/j/ij7rgy7tvxs.png
FALSE,5328,VR,,Iza Improvelli,Renna Kujibiki,,Feu,九字引 練那,Improvelli,Improvelli,♀,,MF,DF,,Rough,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Heel Flick,Ignited Steal,Ball Lightning,,,,Talonnette,Tacle incendiaire,Sphère lumineuse,,,,Drama Club,"Every morning she picks a role from a hat and lives it all day, turning practice into nonstop acting.",Story Mode Scout: Hillview Terrace | Friday Evening | Rider Scarf (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/8/j/8jejrv4xioe.png
FALSE,5329,VR,,Carole Meine,Hime Omedachi,,Montagne,大目立 姫,Meine,Meine,♀,,FW,MF,,Breach,50,Légendaire,145,141,127,126,113,109,105,286,340,305,235,239,222,973,866,104,101,91,90,81,78,75,205,244,218,168,171,159,696,620,Low Drive,Dash Accelerator,Tiger Drive,,,,Tir au ras,Accélération,Frappe du tigre,,,,Drama Club,Always wants the lead and her acting slips whenever she's stuck playing second fiddle.,Story Mode Scout: School Building | Thursday Midday | Steadfast Boots (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/n/h/nh1o8qellbs.png
FALSE,5330,VR,,Coco Lajoie,Motome Tanoshiki,,Forêt,田ノ敷 求芽,Coco,Coco,♀,,DF,GK,,Tension,50,Légendaire,110,116,117,145,127,133,113,226,288,318,278,272,260,1105,861,79,83,84,104,91,95,81,162,206,228,199,195,186,791,617,Shoulder Tackle,Warp Space,Clone Defence,,,,Tacle à l'épaule,Distorsion,Tacle puissance 3,,,,Drama Club,Doesn't care about winning or skill as long as everyone's having fun on stage.,Story Mode Scout: School | Monday After School | Muscle Weighs (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/j/j/jjulmrxce3m.png
FALSE,5331,VR,,Orlando Sterlight,Motohiro Terasu,,Vent,寺須 基弘,Sterlight,Sterlight,♂,,GK,DF,,Counter,50,Légendaire,110,120,113,120,127,133,137,230,288,301,253,247,260,1201,860,79,86,81,86,91,95,98,165,206,216,181,177,186,859,616,Strong Punch,Spinning Cut,Electric Trap,,,,Poing puissant,Scie circulaire,Piège électrique,,,,Drama Club,A lighting wizard dreaming of lighting up the biggest stages with unforgettable shows.,Story Mode Scout: Port | Tuesday After School | Savage Bracelet (Dowtown G-Mart),,https://dxi4wb638ujep.cloudfront.net/1/k/s/h/shfelux4pek.png
FALSE,5332,VR,,Wentworth Wiggins,Setsuto Makase,,Feu,間加瀬 節人,Wiggins,Wiggins,♂,,DF,GK,,Rough,50,Légendaire,110,116,117,145,127,133,113,226,288,318,278,272,260,1105,861,79,83,84,104,91,95,81,162,206,228,199,195,186,791,617,Cunning Pull,Drill Smasher,Shooting Star,,,,Tirage rusé,Perceuse,Étoile filante,,,,Drama Club,"He spends hours on his own hair but styles others perfectly in minutes, making pros look bad.",Story Mode Scout: Station | Tuesday Night | Flying Squirrel Shoes (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/y/o/yo8xyjewcku.png
FALSE,5333,VR,,Pina Propp,Kiyo Teine,,Montagne,手稲 器代,Propp,Propp,♀,,MF,FW,,Tension,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Deceptive Step,Gaia Break,Rising Dragon,,,,Enjambée trompeuse,Frappe de Gaïa,Envol du dragon,,,,Drama Club,Crafts every set piece with skill from tiny props to giant backdrops that make each scene pop.,Story Mode Scout: Coastal Road | Wednesday Morning | Ninja Shoes (Dowtown Kool Kit),,https://dxi4wb638ujep.cloudfront.net/1/k/d/m/dmnq12ikxx8.png
FALSE,5334,VR,,Mika Upton,Yoiko Moriba,,Feu,盛場 夜衣子,Upton,Upton,♀,,MF,DF,,Rough,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Feint Dash,Overnight Fortress,Ball Lightning,,,,Accélération feintée,Forteresse d'une nuit,Sphère lumineuse,,,,Drama Club,A makeup aficionado who goes way overboard and often leaves actors looking like walking art without even noticing.,"Story Mode Scout: Rural Road | Wednesday Night | Friendship x3 (Green Card) (Training, missions, Friendly games)",,https://dxi4wb638ujep.cloudfront.net/1/k/b/h/bhkmbvwm0r8.png
FALSE,5335,VR,,Trix Rosenblum,Akashi Taneda,,Vent,種田 赤司,Trix,Trix,♂,,FW,MF,,Bond,50,Légendaire,145,141,127,126,113,109,105,286,340,305,235,239,222,973,866,104,101,91,90,81,78,75,205,244,218,168,171,159,696,620,Low Drive,Dragster,Megalodon,,,,Tir au ras,Dragster,Mégalodon,,,,Magic Society,Pulls roses from thin air but ruins the surprise by spilling the trick too soon every time.,Story Mode Scout: School | Thursday After School | Rider Scarf (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/9/3/937pg0c9a90.png
FALSE,5336,VR,,Barcley Dover,Kisaku Ginbato,,Forêt,銀鳩 奇作,Dover,Dover,♂,,FW,MF,,Breach,50,Légendaire,145,141,127,126,113,109,105,286,340,305,235,239,222,973,866,104,101,91,90,81,78,75,205,244,218,168,171,159,696,620,Low Drive,Afterimage,Clone Shot,,,,Tir au ras,Holo-dribble,Tir puissance 3,,,,Magic Society,Uses doves and flowers in magic but the doves often escape and make a mess everywhere.,Story Mode Scout: Station | Tuesday After School | Heavy Brace (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/r/9/r9gjqxz3ut8.png
FALSE,5337,VR,,Mora Grimmoir,Maho Korejitsu,,Feu,是実 万穂,Mora,Mora,♀,,DF,MF,,Rough,50,Légendaire,110,116,117,145,127,133,113,226,288,318,278,272,260,1105,861,79,83,84,104,91,95,81,162,206,228,199,195,186,791,617,Rolling Steal,Heart Beat,Volcano Cut,,,,Vol enroulé,Attaque ventriculaire,Volcan circulaire,,,,Magic Society,"Swears she's descended from witches and hoards weird stuff like lizard tails for ""magic.""",Story Mode Scout: Station | Thursday Evening | Exotic Bracelet (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/l/s/lsd8dss_bzm.png
FALSE,5338,VR,,Norma Paranon,Fushigi Kashiki,,Vent,樫木 不思議,Norma,Norma,♀,,MF,DF,,Breach,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Crosscut Feint,Blade Attack,Frosticle,,,,Feinte au travers,Lame sismique,Cercle arctique,,,,Magic Society,Claims every strange thing around her is genuine magic and won't be convinced otherwise.,Story Mode Scout: School Building | Monday After School | Kraken Plushie (Special Training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/6/6/66ydutkf2ak.png
FALSE,5339,VR,,Roderick Sawsbury,Banki Setsuna,,Vent,刹那 万斬,Roderick,Roderick,♂,,GK,MF,,Justice,50,Légendaire,110,120,113,120,127,133,137,230,288,301,253,247,260,1201,860,79,86,81,86,91,95,98,165,206,216,181,177,186,859,616,Power Catch,Water Veil,Galatyn,,,,Arrêt en puissance,Voile d'eau,Galatine,,,,Magic Society,Wants to learn sawing people in half but can't find anyone brave enough to help him practice.,Story Mode Scout: School | Friday Evening | Lightning Pendant (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/4/b/4b1bakypzgk.png
FALSE,5340,VR,,Kipp Sycamore,Shinto Yomuno,,Forêt,読野 心人,Sycamore,Sycamore,♂,,DF,MF,,Justice,50,Légendaire,110,116,117,145,127,133,113,226,288,318,278,272,260,1105,861,79,83,84,104,91,95,81,162,206,228,199,195,186,791,617,Shoulder Tackle,Illusory Ball,Mystic Mist,,,,Tacle à l'épaule,Ballon illusoire,Brume épaisse,,,,Magic Society,Mind reader who lives for shocked faces and trains nonstop to be a top magician.,Story Mode Scout: Coastal Road | Monday After School | Budding Bracelet (Special Training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/j/z/jzegt1-te1m.png
FALSE,5341,VR,,Clarissa Gimmich,Koreko Shikake,,Vent,鹿家 是子,Gimmich,Gimmich,♀,,MF,GK,,Tension,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Deceptive Step,Procyon Net,Heaven's Time,,,,Enjambée trompeuse,Filet stellaire,Instant céleste,,,,Magic Society,Sees every trick no one else notices and never lets sleight of hand fool her.,Story Mode Scout: Port | Thursday Evening | Sleek Necklace (Dowtown G-Mart),,https://dxi4wb638ujep.cloudfront.net/1/k/p/c/pcnv-olbrv8.png
FALSE,5342,VR,,Pennie Pound,Urane Omote,,Montagne,表 裏音,Pound,Pound,♀,,MF,DF,,Breach,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Heel Flick,Sumo Stomp,Three-Legged Rush,,,,Talonnette,Sumo-secousse,Trépied turbo,,,,Magic Society,"Coin magic fanatic who never spends coins, stuffing her wallet until it bursts.",Story Mode Scout: Station | Thursday Night | Nimbus Bangle (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/y/0/y0w0txthgmu.png
FALSE,5343,VR,,Joyce Deckard,Erabi Kato,,Forêt,加戸 恵良美,Deckard,Deckard,♀,,DF,MF,,Tension,50,Légendaire,110,116,117,145,127,133,113,226,288,318,278,272,260,1105,861,79,83,84,104,91,95,81,162,206,228,199,195,186,791,617,Cunning Pull,Afterimage,Hunter's Net,,,,Tirage rusé,Holo-dribble,Filet de chasse,,,,Magic Society,Loves picking cards so much she never actually chooses one and leaves the trick hanging every time.,Story Mode Scout: Downtown | Wednesday Evening | Classic Glasses (Dowtown G-Mart),,https://dxi4wb638ujep.cloudfront.net/1/k/s/e/sepsiaudhz8.png
FALSE,5344,VR,,Nasser Pryce,Odoroki Hokada,,Montagne,他田 驚希,Nasser,Nasser,♂,,FW,MF,,Bond,50,Légendaire,145,141,127,126,113,109,105,286,340,305,235,239,222,973,866,104,101,91,90,81,78,75,205,244,218,168,171,159,696,620,Low Drive,Boomerang Bluff,Sidewinder,,,,Tir au ras,Feinte du boomerang,Serpent à sonnette,,,,Magic Society,"Always ready with a reaction, he somehow manages to say ""Wow!"" at the worst possible moment.",Story Mode Scout: School | Tuesday Evening | Master Bracelet (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/d/2/d2ynpli5mqu.png
FALSE,5345,VR,,Zuna Yokochenko,Yoi Hakke,,Montagne,八華 宵,Yokochenko,Yokochenko,♀,,FW,MF,,Bond,50,Légendaire,145,141,127,126,113,109,105,286,340,305,235,239,222,973,866,104,101,91,90,81,78,75,205,244,218,168,171,159,696,620,Low Drive,Blast Mine,Slingshot,,,,Tir au ras,Torpille terrestre,Lance-pierre,,,,Sumo Club,Queenpin of the sumo club who leads with strength and earns everyone's respect.,Story Mode Scout: School Building | Thursday Evening | Noodle Shop Hood (Dowtown G-Mart),,https://dxi4wb638ujep.cloudfront.net/1/k/j/d/jdex35ffncc.png
FALSE,5346,VR,,Stouton Savant,Takemori Unzen,,Montagne,雲仙 武守,Savant,Savant,♂,,GK,DF,,Counter,50,Légendaire,110,120,113,120,127,133,137,230,288,301,253,247,260,1201,860,79,86,81,86,91,95,98,165,206,216,181,177,186,859,616,Power Catch,Fractal Repeller,Flash Upper,,,,Arrêt en puissance,Rempart fractal,Uppercut foudroyant,,,,Sumo Club,So devoted to sumo he preaches it like gospel and sometimes loses his cool when things don't go his way.,Story Mode Scout: School | Daily Anytime | Geta Boots (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/f/w/fwozclttbc8.png
FALSE,5347,VR,,Finnes Grapplefeld,Rentaro Kokonoe,,Forêt,九重 連太郎,Grapplefeld,Grapplefeld,♂,,DF,MF,,Rough,50,Légendaire,110,116,117,145,127,133,113,226,288,318,278,272,260,1105,861,79,83,84,104,91,95,81,162,206,228,199,195,186,791,617,Cunning Pull,Afterimage,Clone Defence,,,,Tirage rusé,Holo-dribble,Tacle puissance 3,,,,Sumo Club,"He trades raw power for technique and earned the nickname ""Tech Depot"" for his precise sumo style.",Story Mode Scout: School | Wednesday Evening | Stalwart Boots (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/u/-/u-zsxalx2xu.png
FALSE,5348,VR,,Barrett Mistbarrow,Gonzo Kirishima,,Montagne,霧島 権蔵,Barrett,Barrett,♂,,DF,MF,,Rough,50,Légendaire,110,116,117,145,127,133,113,226,288,318,278,272,260,1105,861,79,83,84,104,91,95,81,162,206,228,199,195,186,791,617,Feint Play,Blast Mine,Iron Wall,,,,Feinte,Torpille terrestre,Mur de fer,,,,Sumo Club,"Born into samurai blood and built like a general, he's the strong guardian everyone trusts to have their back.",Story Mode Scout: School | Tuesday Evening | Pendant of Hope (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/o/r/or6nih-fdrk.png
FALSE,5349,VR,,Jakell Wardly,Kozaburo Tanahashi,,Forêt,棚橋 光三郎,Wardly,Wardly,♂,,DF,MF,,Rough,50,Légendaire,110,116,117,145,127,133,113,226,288,318,278,272,260,1105,861,79,83,84,104,91,95,81,162,206,228,199,195,186,791,617,Rolling Steal,Deceptor Dribble,Tesla Coil,,,,Vol enroulé,Dribble spectral,Bobine électrique,,,,Sumo Club,"All muscle and tough looks but the second he spots a bug, he's squealing like a kid.",Story Mode Scout: Station | Wednesday Evening | Muscle Weights (Special training Booth),,https://dxi4wb638ujep.cloudfront.net/1/k/b/f/bfwnfgigub0.png
FALSE,5350,VR,,Bechet Ardevout,Shinjo Kamikawa,,Feu,神川 信丈,Ardevout,Ardevout,♂,,MF,FW,,Bond,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Nutmeg,Bouncing Bomb,Swallow Counter,,,,Petit pont,Flamme rebondissante,Tacle du héron,,,,Sumo Club,He polishes his shrine every day and maybe that's why luck sticks to him like glue wherever he goes.,Story Mode Scout: Park | Tuesday Night | Verdant Bracelet (Dowtown G-Mart),,https://dxi4wb638ujep.cloudfront.net/1/k/7/q/7q1sw9xohhe.png
FALSE,5351,VR,,Argion Boneback,Kaita Tsunomura,,Montagne,角村 界太,Boneback,Boneback,♂,,FW,MF,,Justice,50,Légendaire,145,141,127,126,113,109,105,286,340,305,235,239,222,973,866,104,101,91,90,81,78,75,205,244,218,168,171,159,696,620,Low Drive,Bewildered,Spectacle Crash,,,,Tir au ras,Confusion,Brise-lunettes,,,,Sumo Club,His solid features make him look like a leader who plans to carry the sumo world on his broad shoulders.,Story Mode Scout: Port | Thursday Evening | Mystic Bangle (Dowtown G-Mart),,https://dxi4wb638ujep.cloudfront.net/1/k/k/c/kcez7cxsmss.png
FALSE,5352,VR,,Sahl Saltzman,Shio Makishima,,Feu,槇島 志生,Sahl,Sahl,♂,,MF,FW,,Tension,50,Légendaire,130,141,137,126,113,114,105,271,343,315,240,239,227,988,866,93,101,98,90,81,82,75,194,245,225,172,171,163,708,620,Heel Flick,Grenade Shot,Plasma Cut,,,,Talonnette,Tir grenade,Tacle fulgurant,,,,Sumo Club,"Cold and brusque, he keeps the club grounded and balances out their wild energy with quiet strength.","Story Mode Scout: School Building | Monday After School | Zeal x3 (Red Card) (Training, missions, Friendly games)",,https://dxi4wb638ujep.cloudfront.net/1/k/i/j/ijdvvbj-jus.png
